employee_id,first_name,last_name,gender,birth_date,hire_date,termination_date,status,hotel_code,hotel_name,city,country,department_code,department_name,contract_type,hierarchy_level,age,invalid_birth_date_flag,inactive_without_termination_flag
EMP01200,Maria,Castro Gonzalez,Female,1974-08-23,2025-01-25,,Active,HES004,GlobalStay Malaga Costa,Malaga,Spain,HK,Housekeeping,Permanent,Staff,51,False,False
EMP01201,Fernando,Sanchez Ramirez,Male,1995-05-05,2020-01-28,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FD,Front Desk,Permanent,Supervisor,31,False,False
EMP01202,Maria,Gonzalez Fernandez,Female,2006-04-26,2022-01-04,2024-05-10,Voluntary Termination,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,SC,Security,Permanent,Manager,20,False,False
EMP01203,Paula,Castro Romero,Female,1998-01-02,2024-04-10,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HR,Human Resources,Permanent,Staff,28,False,False
EMP01204,Sofia,Herrera Martinez,Female,2003-07-15,2022-01-25,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Seasonal,Staff,22,False,False
EMP01205,Laura,Diaz Garcia,Female,1988-09-13,2020-09-06,2024-06-05,Voluntary Termination,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FD,Front Desk,Permanent,Staff,37,False,False
EMP01206,Isabel,Torres Garcia,Female,1987-07-29,2026-05-15,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Permanent,Manager,38,False,False
EMP01207,Pedro,Perez Gonzalez,Male,1998-03-12,2023-11-15,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Temporary,Supervisor,28,False,False
EMP01208,Maria,Sanchez Vargas,Female,1992-04-16,2020-05-04,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FB,Food & Beverage,Permanent,Staff,34,False,False
EMP01209,Javier,Perez Lopez,Male,1987-10-22,2025-07-31,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Permanent,Manager,38,False,False
EMP01210,Isabel,Vargas Lopez,Female,1987-02-08,2026-03-21,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,SW,Spa & Wellness,Permanent,Staff,39,False,False
EMP01211,Valentina,Gonzalez Castro,Female,1999-09-18,2020-06-19,2024-02-21,Voluntary Termination,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Permanent,Staff,26,False,False
EMP01212,Javier,Castro Gonzalez,Male,1997-07-25,2023-03-03,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Temporary,Staff,28,False,False
EMP01213,Laura,Herrera Garcia,Female,1981-11-23,2025-07-05,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Temporary,Staff,44,False,False
EMP01214,Luis,Rodriguez Rodriguez,Male,1971-03-14,2022-02-09,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,SC,Security,Permanent,Supervisor,55,False,False
EMP01215,Camila,Garcia Rodriguez,Female,1971-06-26,2023-05-25,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Temporary,Staff,54,False,False
EMP01216,Javier,Perez Morales,Male,1998-06-11,2020-07-02,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Seasonal,Staff,27,False,False
EMP01217,Valentina,Gonzalez Garcia,Female,1997-02-07,2020-07-04,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Permanent,Supervisor,29,False,False
EMP01218,Carmen,Perez Castro,Female,1993-08-08,2022-07-24,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,SW,Spa & Wellness,Temporary,Supervisor,32,False,False
EMP01219,Isabel,Torres Gonzalez,Female,2002-01-19,2023-01-21,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Temporary,Staff,24,False,False
EMP01220,Valentina,Diaz Garcia,Female,1969-07-19,2024-06-07,2024-12-16,Involuntary Termination,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Permanent,Supervisor,56,False,False
EMP01221,Valentina,Martinez Perez,Female,2002-09-09,2026-01-08,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FD,Front Desk,Seasonal,Staff,23,False,False
EMP01222,Sofia,Torres Diaz,Female,1978-09-29,2021-03-20,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,SM,Sales & Marketing,Permanent,Staff,47,False,False
EMP01223,Juan,Herrera Herrera,Male,1990-04-29,2021-03-23,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FN,Finance,Permanent,Staff,36,False,False
EMP01224,Jose,Romero Morales,Male,1980-09-26,2024-11-29,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,MT,Maintenance,Permanent,Staff,45,False,False
EMP01225,Lucia,Ramirez Rodriguez,Female,2007-12-14,2026-05-18,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FB,Food & Beverage,Permanent,Staff,18,False,False
EMP01226,Valentina,Gonzalez Rodriguez,Female,1972-02-16,2024-05-21,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FD,Front Desk,Permanent,Staff,54,False,False
EMP01227,Valentina,Garcia Vargas,Female,1966-03-20,2020-10-11,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Seasonal,Supervisor,60,False,False
EMP01228,Juan,Lopez Martinez,Male,1991-05-22,2024-08-06,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FD,Front Desk,Internship,Supervisor,35,False,False
EMP01229,Jose,Garcia Castro,Male,1994-02-16,2020-01-15,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FB,Food & Beverage,Seasonal,Manager,32,False,False
EMP01230,Javier,Martinez Garcia,Male,1974-02-09,2025-05-05,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,MT,Maintenance,Permanent,Staff,52,False,False
EMP01231,Carmen,Vargas Herrera,Female,1985-01-15,2021-09-19,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,SW,Spa & Wellness,Permanent,Staff,41,False,False
EMP01232,Isabel,Diaz Perez,Female,1969-10-18,2024-02-16,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FD,Front Desk,Seasonal,Staff,56,False,False
EMP01233,Lucia,Castro Sanchez,Female,1993-10-22,2023-12-16,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Permanent,Staff,32,False,False
EMP01234,Diego,Ramirez Ramirez,Male,1986-06-11,2024-06-21,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,SM,Sales & Marketing,Permanent,Supervisor,39,False,False
EMP01235,Paula,Morales Vargas,Female,1986-03-30,2026-02-23,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,SW,Spa & Wellness,Permanent,Staff,40,False,False
EMP01236,Valentina,Lopez Vargas,Female,1999-09-02,2023-05-15,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FB,Food & Beverage,Permanent,Staff,26,False,False
EMP01237,Javier,Romero Perez,Male,1997-03-14,2024-12-19,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FB,Food & Beverage,Permanent,Staff,29,False,False
EMP01238,Paula,Sanchez Castro,Female,1985-04-05,2022-03-21,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HR,Human Resources,Temporary,Staff,41,False,False
EMP01239,Paula,Rodriguez Lopez,Female,2000-04-25,2020-09-24,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,MT,Maintenance,Permanent,Staff,26,False,False
EMP01240,Lucia,Sanchez Gonzalez,Female,1994-10-25,2023-06-13,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Internship,Staff,31,False,False
EMP01241,Sofia,Torres Lopez,Female,1997-09-11,2026-04-20,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Temporary,Staff,28,False,False
EMP01242,Paula,Romero Perez,Female,1996-03-27,2026-04-19,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,SC,Security,Permanent,Supervisor,30,False,False
EMP01243,Valentina,Lopez Rodriguez,Female,1973-05-31,2021-07-09,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Permanent,Staff,53,False,False
EMP01244,Carmen,Vargas Perez,Female,1981-04-28,2025-01-06,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Permanent,Staff,45,False,False
EMP01245,Miguel,Torres Castro,Male,1985-04-29,2021-09-04,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Permanent,Manager,41,False,False
EMP01246,Pedro,Garcia Romero,Male,1971-09-18,2021-11-23,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HR,Human Resources,Permanent,Staff,54,False,False
EMP01247,Diego,Perez Rodriguez,Male,1996-05-21,2022-09-05,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Permanent,Supervisor,30,False,False
EMP01248,Valentina,Martinez Ramirez,Female,1997-08-21,2026-03-08,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FD,Front Desk,Permanent,Supervisor,28,False,False
EMP01249,Juan,Torres Castro,Male,1979-07-02,2022-03-28,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,MT,Maintenance,Permanent,Staff,46,False,False
EMP01250,Carmen,Romero Romero,Female,1968-10-03,2023-11-02,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Temporary,Staff,57,False,False
EMP01251,Pedro,Martinez Ramirez,Male,2000-05-03,2025-09-15,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,MT,Maintenance,Permanent,Manager,26,False,False
EMP01252,Paula,Fernandez Martinez,Female,2000-03-23,2020-11-04,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,MT,Maintenance,Permanent,Staff,26,False,False
EMP01253,Pedro,Ramirez Lopez,Male,1987-04-25,2021-05-14,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Permanent,Staff,39,False,False
EMP01254,Ariel,Fernandez Gonzalez,Non Binary,1993-10-10,2020-07-23,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FB,Food & Beverage,Permanent,Staff,32,False,False
EMP01255,Pedro,Perez Herrera,Male,1972-05-01,2023-03-25,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,MT,Maintenance,Seasonal,Supervisor,54,False,False
EMP01256,Maria,Gonzalez Lopez,Female,1997-11-20,2020-11-06,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,SM,Sales & Marketing,Permanent,Staff,28,False,False
EMP01257,Andres,Romero Torres,Male,1996-06-07,2022-06-12,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Permanent,Staff,30,False,False
EMP01258,Sofia,Torres Perez,Female,1983-05-11,2020-09-21,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FB,Food & Beverage,Permanent,Staff,43,False,False
EMP01259,Laura,Vargas Garcia,Female,1991-05-08,2020-12-27,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,IT,Information Technology,Permanent,Manager,35,False,False
EMP01260,Carmen,Vargas Morales,Female,1992-09-04,2025-05-21,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Seasonal,Staff,33,False,False
EMP01261,Andres,Perez Rodriguez,Male,1992-11-16,2023-12-16,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,SC,Security,Seasonal,Staff,33,False,False
EMP01262,Pedro,Sanchez Sanchez,Male,2001-07-22,2024-04-28,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FD,Front Desk,Permanent,Supervisor,24,False,False
EMP01263,Fernando,Perez Sanchez,Male,2005-03-26,2022-01-23,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FB,Food & Beverage,Permanent,Staff,21,False,False
EMP01264,Pedro,Castro Perez,Male,2003-09-29,2023-05-28,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FD,Front Desk,Internship,Staff,22,False,False
EMP01265,Miguel,Herrera Rodriguez,Male,1999-01-13,2023-12-18,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,SM,Sales & Marketing,Internship,Staff,27,False,False
EMP01266,Pedro,Gonzalez Romero,Male,2008-01-03,2025-07-02,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Permanent,Staff,18,False,False
EMP01267,Laura,Sanchez Torres,Female,1998-05-09,2023-10-29,2024-12-11,Involuntary Termination,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FB,Food & Beverage,Temporary,Staff,28,False,False
EMP01268,Isabel,Fernandez Gonzalez,Female,1982-12-18,2023-08-29,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FD,Front Desk,Permanent,Staff,43,False,False
EMP01269,Jose,Sanchez Ramirez,Male,1981-02-03,2026-06-02,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,SW,Spa & Wellness,Permanent,Staff,45,False,False
EMP01270,Pedro,Herrera Garcia,Male,2007-04-30,2023-07-07,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FD,Front Desk,Permanent,Staff,19,False,False
EMP01271,Luis,Martinez Vargas,Male,2005-05-11,2024-05-14,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FD,Front Desk,Permanent,Manager,21,False,False
EMP01272,Ana,Ramirez Morales,Female,1984-08-05,2025-05-30,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HR,Human Resources,Permanent,Staff,41,False,False
EMP01273,Jose,Lopez Torres,Male,1968-11-30,2020-09-05,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FB,Food & Beverage,Permanent,Supervisor,57,False,False
EMP01274,Ana,Torres Diaz,Female,1989-07-16,2022-04-16,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FB,Food & Beverage,Permanent,Supervisor,36,False,False
EMP01275,Valentina,Sanchez Vargas,Female,2006-01-21,2024-04-13,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Permanent,Director Hotel,20,False,False
EMP01276,Andres,Vargas Torres,Male,1989-12-25,2021-10-29,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,SW,Spa & Wellness,Seasonal,Staff,36,False,False
EMP01277,Carmen,Castro Garcia,Female,1994-05-24,2024-11-13,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,SW,Spa & Wellness,Temporary,Staff,32,False,False
EMP01278,Paula,Rodriguez Rodriguez,Female,2001-04-19,2021-06-24,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,SM,Sales & Marketing,Temporary,Staff,25,False,False
EMP01279,Lucia,Martinez Morales,Female,2003-05-06,2024-01-02,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Temporary,Supervisor,23,False,False
EMP01280,Noa,Romero Castro,Non Binary,1978-01-28,2021-09-26,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Temporary,Staff,48,False,False
EMP01281,Javier,Garcia Rodriguez,Male,2001-02-11,2022-07-12,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FN,Finance,Seasonal,Director Hotel,25,False,False
EMP01282,Maria,Ramirez Ramirez,Female,1982-05-29,2024-05-06,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,MT,Maintenance,Seasonal,Staff,44,False,False
EMP01283,Camila,Martinez Rodriguez,Female,2030-05-10,2022-03-30,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,SW,Spa & Wellness,Internship,Staff,-3,True,False
EMP01284,Carmen,Perez Castro,Female,1992-01-26,2022-05-21,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FD,Front Desk,Permanent,Supervisor,34,False,False
EMP01285,Maria,Gonzalez Diaz,Female,1985-07-12,2023-10-02,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FD,Front Desk,Permanent,Director Hotel,40,False,False
EMP01286,Andres,Castro Gonzalez,Male,1965-02-25,2022-01-27,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FB,Food & Beverage,Permanent,Staff,61,False,False
EMP01287,Sofia,Gonzalez Torres,Female,2001-02-01,2024-01-18,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FB,Food & Beverage,Permanent,Staff,25,False,False
EMP01288,Ana,Gonzalez Perez,Female,1992-11-22,2023-09-29,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,SC,Security,Permanent,Staff,33,False,False
EMP01289,Pedro,Herrera Torres,Male,2007-05-26,2022-10-14,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Permanent,Staff,19,False,False
EMP01290,Luis,Garcia Torres,Male,1987-12-05,2024-12-27,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FN,Finance,Permanent,Staff,38,False,False
EMP01291,Fernando,Morales Martinez,Male,1986-01-07,2023-02-20,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HR,Human Resources,Temporary,Supervisor,40,False,False
EMP01292,Lucia,Lopez Garcia,Female,1989-02-10,2025-05-05,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FD,Front Desk,Permanent,Supervisor,37,False,False
EMP01293,Camila,Diaz Diaz,Female,1987-11-20,2020-04-02,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FB,Food & Beverage,Permanent,Staff,38,False,False
EMP01294,Valentina,Romero Vargas,Female,1981-05-09,2024-08-16,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Permanent,Staff,45,False,False
EMP01295,Luis,Herrera Gonzalez,Male,1995-10-25,2022-12-30,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,MT,Maintenance,Permanent,Staff,30,False,False
EMP01296,Ana,Romero Herrera,Female,1995-12-05,2022-08-06,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Permanent,Staff,30,False,False
EMP01297,Miguel,Morales Morales,Male,2005-08-17,2026-03-06,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,SC,Security,Permanent,Manager,20,False,False
EMP01298,Fernando,Morales Vargas,Male,1982-12-08,2023-11-24,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Permanent,Staff,43,False,False
EMP01299,Sofia,Sanchez Ramirez,Female,1977-12-17,2024-01-09,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FB,Food & Beverage,Permanent,Staff,48,False,False
EMP01300,Maria,Ramirez Perez,Female,1983-11-09,2026-06-07,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,SW,Spa & Wellness,Temporary,Staff,42,False,False
EMP01301,Laura,Rodriguez Lopez,Female,1987-06-13,2020-01-17,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Temporary,Staff,38,False,False
EMP01302,Carmen,Morales Castro,Female,1996-11-14,2025-11-12,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FN,Finance,Permanent,Supervisor,29,False,False
EMP01303,Jose,Vargas Sanchez,Male,1992-05-05,2022-02-10,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,SW,Spa & Wellness,Permanent,Staff,34,False,False
EMP01304,Isabel,Torres Gonzalez,Female,1980-01-11,2026-01-28,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FN,Finance,Seasonal,Staff,46,False,False
EMP01305,Laura,Gonzalez Perez,Female,1995-12-10,2020-10-19,,Long Leave,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,SM,Sales & Marketing,Permanent,Supervisor,30,False,True
EMP01306,Paula,Torres Ramirez,Female,1996-08-13,2024-05-07,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FB,Food & Beverage,Permanent,Supervisor,29,False,False
EMP01307,Andres,Rodriguez Herrera,Male,1979-06-18,2020-05-09,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FB,Food & Beverage,Permanent,Staff,46,False,False
EMP01308,Javier,Lopez Romero,Male,2001-04-27,2023-12-08,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FB,Food & Beverage,Temporary,Supervisor,25,False,False
EMP01309,Laura,Fernandez Lopez,Female,2002-05-24,2025-02-05,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,SW,Spa & Wellness,Permanent,Manager,24,False,False
EMP01310,Pedro,Gonzalez Romero,Male,1997-10-26,2021-01-23,2022-03-01,Involuntary Termination,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,MT,Maintenance,Permanent,Staff,28,False,False
EMP01311,Valentina,Diaz Castro,Female,2007-09-20,2026-01-03,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,SM,Sales & Marketing,Permanent,Staff,18,False,False
EMP01312,Valentina,Perez Vargas,Female,1985-11-04,2023-04-16,2024-03-28,Voluntary Termination,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FB,Food & Beverage,Permanent,Manager,40,False,False
EMP01313,Carlos,Gonzalez Herrera,Male,1983-12-01,2025-06-14,2025-10-15,Voluntary Termination,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,SW,Spa & Wellness,Permanent,Staff,42,False,False
EMP01314,Jose,Ramirez Herrera,Male,1999-04-04,2022-07-25,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FB,Food & Beverage,Permanent,Staff,27,False,False
EMP01315,Paula,Garcia Vargas,Female,1993-12-04,2025-07-25,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FB,Food & Beverage,Temporary,Staff,32,False,False
EMP01316,Pedro,Rodriguez Diaz,Male,1988-07-05,2024-11-22,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FN,Finance,Permanent,Supervisor,37,False,False
EMP01317,Jose,Sanchez Lopez,Male,1999-03-02,2020-04-08,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,SM,Sales & Marketing,Permanent,Supervisor,27,False,False
EMP01318,Carmen,Diaz Herrera,Female,1979-05-21,2020-09-30,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FB,Food & Beverage,Temporary,Manager,47,False,False
EMP01319,Maria,Castro Garcia,Female,2007-07-06,2024-03-03,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,MT,Maintenance,Permanent,Staff,18,False,False
EMP01320,Luis,Sanchez Ramirez,Male,1972-10-08,2022-09-25,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,SW,Spa & Wellness,Permanent,Supervisor,53,False,False
EMP01321,Camila,Martinez Sanchez,Female,2005-08-25,2021-06-04,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Permanent,Staff,20,False,False
EMP01322,Isabel,Morales Fernandez,Female,1983-12-29,2022-12-11,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HR,Human Resources,Permanent,Supervisor,42,False,False
EMP01323,Diego,Castro Vargas,Male,2005-07-15,2022-07-09,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FD,Front Desk,Internship,Staff,20,False,False
EMP01324,Sam,Torres Herrera,Non Binary,1990-08-27,2020-11-03,2025-12-03,Voluntary Termination,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FB,Food & Beverage,Permanent,Staff,35,False,False
EMP01325,Maria,Rodriguez Morales,Female,1967-09-10,2023-02-10,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FB,Food & Beverage,Temporary,Staff,58,False,False
EMP01326,Valentina,Herrera Castro,Female,1992-10-03,2026-04-13,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FB,Food & Beverage,Permanent,Supervisor,33,False,False
EMP01327,Diego,Martinez Diaz,Male,1972-01-02,2023-01-03,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FN,Finance,Internship,Supervisor,54,False,False
EMP01328,Lucia,Gonzalez Morales,Female,2005-01-26,2023-06-08,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Seasonal,Staff,21,False,False
EMP01329,Lucia,Sanchez Torres,Female,1968-10-17,2022-02-17,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FB,Food & Beverage,Temporary,Staff,57,False,False
EMP01330,Sofia,Fernandez Gonzalez,Female,1992-10-06,2023-10-13,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FB,Food & Beverage,Permanent,Staff,33,False,False
EMP01331,Pedro,Ramirez Sanchez,Male,1973-09-02,2022-11-09,,Long Leave,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,SM,Sales & Marketing,Seasonal,Staff,52,False,True
EMP01332,Jose,Diaz Herrera,Male,1992-01-26,2025-02-05,2025-10-09,Voluntary Termination,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,SW,Spa & Wellness,Permanent,Staff,34,False,False
EMP01333,Valentina,Lopez Herrera,Female,1995-04-09,2024-11-25,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HR,Human Resources,Permanent,Supervisor,31,False,False
EMP01334,Ana,Rodriguez Martinez,Female,1992-04-22,2023-02-10,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Permanent,Staff,34,False,False
EMP01335,Jose,Rodriguez Rodriguez,Male,1994-11-02,2020-02-10,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,SC,Security,Permanent,Staff,31,False,False
EMP01336,Andres,Diaz Morales,Male,2000-02-19,2022-08-26,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Permanent,Staff,26,False,False
EMP01337,Isabel,Gonzalez Garcia,Female,1980-10-05,2021-10-18,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Seasonal,Staff,45,False,False
EMP01338,Isabel,Fernandez Fernandez,Female,1998-06-09,2025-02-25,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FD,Front Desk,Internship,Staff,28,False,False
EMP01339,Andres,Castro Vargas,Male,1998-10-26,2022-05-24,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Permanent,Staff,27,False,False
EMP01340,Fernando,Castro Garcia,Male,1973-09-15,2026-01-26,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Permanent,Staff,52,False,False
EMP01341,Carmen,Ramirez Garcia,Female,1968-03-29,2025-08-06,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FB,Food & Beverage,Permanent,Supervisor,58,False,False
EMP01342,Fernando,Perez Castro,Male,1974-02-03,2022-04-28,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,HK,Housekeeping,Permanent,Supervisor,52,False,False
EMP01343,Isabel,Herrera Garcia,Female,2004-08-22,2026-04-26,,Active,HMX001,GlobalStay Cancun Resort,Cancun,Mexico,FB,Food & Beverage,Permanent,Staff,21,False,False
